host_timestamp,sensor_datetime_utc,pressure_raw_pa,pressure_hpa,temperature_raw,temperature_c,humidity_raw,relative_humidity_ratio,relative_humidity_pct,humidity_temperature_raw,humidity_temperature_c,longitude_raw,longitude_deg,latitude_raw,latitude_deg,altitude_raw_mm,altitude_m,satellites,adc_1,adc_2,adc_3,adc_4,adc_5,adc_6,adc_7,adc_8,parse_ok,raw_data,raw_hex
2026-08-26T19:11:45.080+01:00,2015-10-18T00:01:54Z,95214,952.14,2441,24.41,282,0.282,28.199999999999996,2585,25.85,0,0.0,0,0.0,-17000,-17.0,0,,,,,,,,,True,"XQ,+095214,+2441,+0282,+2585,2015/10/18,00:01:54,+0000000000,+0000000000,-00017000,00",58 51 2c 2b 30 39 35 32 31 34 2c 2b 32 34 34 31 2c 2b 30 32 38 32 2c 2b 32 35 38 35 2c 32 30 31 35 2f 31 30 2f 31 38 2c 30 30 3a 30 31 3a 35 34 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2d 30 30 30 31 37 30 30 30 2c 30 30
2026-08-26T19:11:46.073+01:00,2015-10-18T00:01:55Z,95217,952.17,2444,24.44,282,0.282,28.199999999999996,2585,25.85,0,0.0,0,0.0,-17000,-17.0,0,,,,,,,,,True,"XQ,+095217,+2444,+0282,+2585,2015/10/18,00:01:55,+0000000000,+0000000000,-00017000,00",58 51 2c 2b 30 39 35 32 31 37 2c 2b 32 34 34 34 2c 2b 30 32 38 32 2c 2b 32 35 38 35 2c 32 30 31 35 2f 31 30 2f 31 38 2c 30 30 3a 30 31 3a 35 35 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2d 30 30 30 31 37 30 30 30 2c 30 30
2026-08-26T19:11:47.080+01:00,2015-10-18T00:01:56Z,95216,952.16,2444,24.44,282,0.282,28.199999999999996,2584,25.84,0,0.0,0,0.0,-17000,-17.0,0,,,,,,,,,True,"XQ,+095216,+2444,+0282,+2584,2015/10/18,00:01:56,+0000000000,+0000000000,-00017000,00",58 51 2c 2b 30 39 35 32 31 36 2c 2b 32 34 34 34 2c 2b 30 32 38 32 2c 2b 32 35 38 34 2c 32 30 31 35 2f 31 30 2f 31 38 2c 30 30 3a 30 31 3a 35 36 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2d 30 30 30 31 37 30 30 30 2c 30 30
2026-08-26T19:11:48.083+01:00,2015-10-18T00:01:57Z,95217,952.17,2444,24.44,282,0.282,28.199999999999996,2582,25.82,0,0.0,0,0.0,-17000,-17.0,0,,,,,,,,,True,"XQ,+095217,+2444,+0282,+2582,2015/10/18,00:01:57,+0000000000,+0000000000,-00017000,00",58 51 2c 2b 30 39 35 32 31 37 2c 2b 32 34 34 34 2c 2b 30 32 38 32 2c 2b 32 35 38 32 2c 32 30 31 35 2f 31 30 2f 31 38 2c 30 30 3a 30 31 3a 35 37 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2d 30 30 30 31 37 30 30 30 2c 30 30
2026-08-26T19:11:49.075+01:00,2015-10-18T00:01:58Z,95217,952.17,2439,24.39,282,0.282,28.199999999999996,2582,25.82,0,0.0,0,0.0,-17000,-17.0,0,,,,,,,,,True,"XQ,+095217,+2439,+0282,+2582,2015/10/18,00:01:58,+0000000000,+0000000000,-00017000,00",58 51 2c 2b 30 39 35 32 31 37 2c 2b 32 34 33 39 2c 2b 30 32 38 32 2c 2b 32 35 38 32 2c 32 30 31 35 2f 31 30 2f 31 38 2c 30 30 3a 30 31 3a 35 38 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2d 30 30 30 31 37 30 30 30 2c 30 30
2026-08-26T19:11:50.072+01:00,2015-10-18T00:01:59Z,95215,952.15,2441,24.41,283,0.283,28.299999999999997,2584,25.84,0,0.0,0,0.0,-17000,-17.0,0,,,,,,,,,True,"XQ,+095215,+2441,+0283,+2584,2015/10/18,00:01:59,+0000000000,+0000000000,-00017000,00",58 51 2c 2b 30 39 35 32 31 35 2c 2b 32 34 34 31 2c 2b 30 32 38 33 2c 2b 32 35 38 34 2c 32 30 31 35 2f 31 30 2f 31 38 2c 30 30 3a 30 31 3a 35 39 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2d 30 30 30 31 37 30 30 30 2c 30 30
2026-08-26T19:11:51.079+01:00,2015-10-18T00:02:00Z,95217,952.17,2441,24.41,283,0.283,28.299999999999997,2582,25.82,0,0.0,0,0.0,-17000,-17.0,0,,,,,,,,,True,"XQ,+095217,+2441,+0283,+2582,2015/10/18,00:02:00,+0000000000,+0000000000,-00017000,00",58 51 2c 2b 30 39 35 32 31 37 2c 2b 32 34 34 31 2c 2b 30 32 38 33 2c 2b 32 35 38 32 2c 32 30 31 35 2f 31 30 2f 31 38 2c 30 30 3a 30 32 3a 30 30 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2d 30 30 30 31 37 30 30 30 2c 30 30
2026-08-26T19:11:52.082+01:00,2015-10-18T00:02:01Z,95214,952.14,2439,24.39,283,0.283,28.299999999999997,2581,25.81,0,0.0,0,0.0,-17000,-17.0,0,,,,,,,,,True,"XQ,+095214,+2439,+0283,+2581,2015/10/18,00:02:01,+0000000000,+0000000000,-00017000,00",58 51 2c 2b 30 39 35 32 31 34 2c 2b 32 34 33 39 2c 2b 30 32 38 33 2c 2b 32 35 38 31 2c 32 30 31 35 2f 31 30 2f 31 38 2c 30 30 3a 30 32 3a 30 31 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2d 30 30 30 31 37 30 30 30 2c 30 30
2026-08-26T19:11:53.075+01:00,2015-10-18T00:02:02Z,95213,952.13,2444,24.44,283,0.283,28.299999999999997,2581,25.81,0,0.0,0,0.0,-17000,-17.0,0,,,,,,,,,True,"XQ,+095213,+2444,+0283,+2581,2015/10/18,00:02:02,+0000000000,+0000000000,-00017000,00",58 51 2c 2b 30 39 35 32 31 33 2c 2b 32 34 34 34 2c 2b 30 32 38 33 2c 2b 32 35 38 31 2c 32 30 31 35 2f 31 30 2f 31 38 2c 30 30 3a 30 32 3a 30 32 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2d 30 30 30 31 37 30 30 30 2c 30 30
2026-08-26T19:11:54.081+01:00,2015-10-18T00:02:03Z,95221,952.21,2436,24.36,283,0.283,28.299999999999997,2581,25.81,0,0.0,0,0.0,-17000,-17.0,0,,,,,,,,,True,"XQ,+095221,+2436,+0283,+2581,2015/10/18,00:02:03,+0000000000,+0000000000,-00017000,00",58 51 2c 2b 30 39 35 32 32 31 2c 2b 32 34 33 36 2c 2b 30 32 38 33 2c 2b 32 35 38 31 2c 32 30 31 35 2f 31 30 2f 31 38 2c 30 30 3a 30 32 3a 30 33 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2d 30 30 30 31 37 30 30 30 2c 30 30
2026-08-26T19:11:55.074+01:00,2015-10-18T00:02:04Z,95216,952.16,2436,24.36,283,0.283,28.299999999999997,2581,25.81,0,0.0,0,0.0,-17000,-17.0,0,,,,,,,,,True,"XQ,+095216,+2436,+0283,+2581,2015/10/18,00:02:04,+0000000000,+0000000000,-00017000,00",58 51 2c 2b 30 39 35 32 31 36 2c 2b 32 34 33 36 2c 2b 30 32 38 33 2c 2b 32 35 38 31 2c 32 30 31 35 2f 31 30 2f 31 38 2c 30 30 3a 30 32 3a 30 34 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2d 30 30 30 31 37 30 30 30 2c 30 30
2026-08-26T19:11:56.081+01:00,2015-10-18T00:02:05Z,95214,952.14,2435,24.35,283,0.283,28.299999999999997,2579,25.79,0,0.0,0,0.0,-17000,-17.0,0,,,,,,,,,True,"XQ,+095214,+2435,+0283,+2579,2015/10/18,00:02:05,+0000000000,+0000000000,-00017000,00",58 51 2c 2b 30 39 35 32 31 34 2c 2b 32 34 33 35 2c 2b 30 32 38 33 2c 2b 32 35 37 39 2c 32 30 31 35 2f 31 30 2f 31 38 2c 30 30 3a 30 32 3a 30 35 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2d 30 30 30 31 37 30 30 30 2c 30 30
2026-08-26T19:11:57.073+01:00,2015-10-18T00:02:06Z,95214,952.14,2439,24.39,283,0.283,28.299999999999997,2579,25.79,0,0.0,0,0.0,-17000,-17.0,0,,,,,,,,,True,"XQ,+095214,+2439,+0283,+2579,2015/10/18,00:02:06,+0000000000,+0000000000,-00017000,00",58 51 2c 2b 30 39 35 32 31 34 2c 2b 32 34 33 39 2c 2b 30 32 38 33 2c 2b 32 35 37 39 2c 32 30 31 35 2f 31 30 2f 31 38 2c 30 30 3a 30 32 3a 30 36 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2d 30 30 30 31 37 30 30 30 2c 30 30
2026-08-26T19:11:58.080+01:00,2015-10-18T00:02:07Z,95212,952.12,2441,24.41,283,0.283,28.299999999999997,2578,25.78,0,0.0,0,0.0,-17000,-17.0,0,,,,,,,,,True,"XQ,+095212,+2441,+0283,+2578,2015/10/18,00:02:07,+0000000000,+0000000000,-00017000,00",58 51 2c 2b 30 39 35 32 31 32 2c 2b 32 34 34 31 2c 2b 30 32 38 33 2c 2b 32 35 37 38 2c 32 30 31 35 2f 31 30 2f 31 38 2c 30 30 3a 30 32 3a 30 37 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2d 30 30 30 31 37 30 30 30 2c 30 30
2026-08-26T19:11:59.073+01:00,2015-10-18T00:02:08Z,95214,952.14,2438,24.38,283,0.283,28.299999999999997,2578,25.78,0,0.0,0,0.0,-17000,-17.0,0,,,,,,,,,True,"XQ,+095214,+2438,+0283,+2578,2015/10/18,00:02:08,+0000000000,+0000000000,-00017000,00",58 51 2c 2b 30 39 35 32 31 34 2c 2b 32 34 33 38 2c 2b 30 32 38 33 2c 2b 32 35 37 38 2c 32 30 31 35 2f 31 30 2f 31 38 2c 30 30 3a 30 32 3a 30 38 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2d 30 30 30 31 37 30 30 30 2c 30 30
2026-08-26T19:12:00.080+01:00,2015-10-18T00:02:09Z,95212,952.12,2436,24.36,283,0.283,28.299999999999997,2578,25.78,0,0.0,0,0.0,-17000,-17.0,0,,,,,,,,,True,"XQ,+095212,+2436,+0283,+2578,2015/10/18,00:02:09,+0000000000,+0000000000,-00017000,00",58 51 2c 2b 30 39 35 32 31 32 2c 2b 32 34 33 36 2c 2b 30 32 38 33 2c 2b 32 35 37 38 2c 32 30 31 35 2f 31 30 2f 31 38 2c 30 30 3a 30 32 3a 30 39 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2d 30 30 30 31 37 30 30 30 2c 30 30
2026-08-26T19:12:01.073+01:00,2015-10-18T00:02:10Z,95214,952.14,2436,24.36,283,0.283,28.299999999999997,2578,25.78,0,0.0,0,0.0,-17000,-17.0,0,,,,,,,,,True,"XQ,+095214,+2436,+0283,+2578,2015/10/18,00:02:10,+0000000000,+0000000000,-00017000,00",58 51 2c 2b 30 39 35 32 31 34 2c 2b 32 34 33 36 2c 2b 30 32 38 33 2c 2b 32 35 37 38 2c 32 30 31 35 2f 31 30 2f 31 38 2c 30 30 3a 30 32 3a 31 30 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2d 30 30 30 31 37 30 30 30 2c 30 30
2026-08-26T19:12:02.079+01:00,2015-10-18T00:02:11Z,95212,952.12,2438,24.38,283,0.283,28.299999999999997,2577,25.77,0,0.0,0,0.0,-17000,-17.0,0,,,,,,,,,True,"XQ,+095212,+2438,+0283,+2577,2015/10/18,00:02:11,+0000000000,+0000000000,-00017000,00",58 51 2c 2b 30 39 35 32 31 32 2c 2b 32 34 33 38 2c 2b 30 32 38 33 2c 2b 32 35 37 37 2c 32 30 31 35 2f 31 30 2f 31 38 2c 30 30 3a 30 32 3a 31 31 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2d 30 30 30 31 37 30 30 30 2c 30 30
2026-08-26T19:12:03.082+01:00,2015-10-18T00:02:12Z,95217,952.17,2436,24.36,283,0.283,28.299999999999997,2577,25.77,0,0.0,0,0.0,-17000,-17.0,0,,,,,,,,,True,"XQ,+095217,+2436,+0283,+2577,2015/10/18,00:02:12,+0000000000,+0000000000,-00017000,00",58 51 2c 2b 30 39 35 32 31 37 2c 2b 32 34 33 36 2c 2b 30 32 38 33 2c 2b 32 35 37 37 2c 32 30 31 35 2f 31 30 2f 31 38 2c 30 30 3a 30 32 3a 31 32 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2d 30 30 30 31 37 30 30 30 2c 30 30
2026-08-26T19:12:04.074+01:00,2015-10-18T00:02:13Z,95213,952.13,2435,24.35,284,0.284,28.4,2577,25.77,0,0.0,0,0.0,-17000,-17.0,0,,,,,,,,,True,"XQ,+095213,+2435,+0284,+2577,2015/10/18,00:02:13,+0000000000,+0000000000,-00017000,00",58 51 2c 2b 30 39 35 32 31 33 2c 2b 32 34 33 35 2c 2b 30 32 38 34 2c 2b 32 35 37 37 2c 32 30 31 35 2f 31 30 2f 31 38 2c 30 30 3a 30 32 3a 31 33 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2d 30 30 30 31 37 30 30 30 2c 30 30
2026-08-26T19:12:05.082+01:00,2015-10-18T00:02:14Z,95214,952.14,2439,24.39,284,0.284,28.4,2577,25.77,0,0.0,0,0.0,-17000,-17.0,0,,,,,,,,,True,"XQ,+095214,+2439,+0284,+2577,2015/10/18,00:02:14,+0000000000,+0000000000,-00017000,00",58 51 2c 2b 30 39 35 32 31 34 2c 2b 32 34 33 39 2c 2b 30 32 38 34 2c 2b 32 35 37 37 2c 32 30 31 35 2f 31 30 2f 31 38 2c 30 30 3a 30 32 3a 31 34 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2d 30 30 30 31 37 30 30 30 2c 30 30
2026-08-26T19:12:06.074+01:00,2015-10-18T00:02:15Z,95210,952.1,2437,24.37,284,0.284,28.4,2574,25.74,0,0.0,0,0.0,-17000,-17.0,0,,,,,,,,,True,"XQ,+095210,+2437,+0284,+2574,2015/10/18,00:02:15,+0000000000,+0000000000,-00017000,00",58 51 2c 2b 30 39 35 32 31 30 2c 2b 32 34 33 37 2c 2b 30 32 38 34 2c 2b 32 35 37 34 2c 32 30 31 35 2f 31 30 2f 31 38 2c 30 30 3a 30 32 3a 31 35 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2d 30 30 30 31 37 30 30 30 2c 30 30
2026-08-26T19:12:07.081+01:00,2015-10-18T00:02:16Z,95211,952.11,2436,24.36,284,0.284,28.4,2575,25.75,0,0.0,0,0.0,-17000,-17.0,0,,,,,,,,,True,"XQ,+095211,+2436,+0284,+2575,2015/10/18,00:02:16,+0000000000,+0000000000,-00017000,00",58 51 2c 2b 30 39 35 32 31 31 2c 2b 32 34 33 36 2c 2b 30 32 38 34 2c 2b 32 35 37 35 2c 32 30 31 35 2f 31 30 2f 31 38 2c 30 30 3a 30 32 3a 31 36 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2d 30 30 30 31 37 30 30 30 2c 30 30
2026-08-26T19:12:08.073+01:00,2015-10-18T00:02:17Z,95216,952.16,2436,24.36,284,0.284,28.4,2575,25.75,0,0.0,0,0.0,-17000,-17.0,0,,,,,,,,,True,"XQ,+095216,+2436,+0284,+2575,2015/10/18,00:02:17,+0000000000,+0000000000,-00017000,00",58 51 2c 2b 30 39 35 32 31 36 2c 2b 32 34 33 36 2c 2b 30 32 38 34 2c 2b 32 35 37 35 2c 32 30 31 35 2f 31 30 2f 31 38 2c 30 30 3a 30 32 3a 31 37 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2d 30 30 30 31 37 30 30 30 2c 30 30
2026-08-26T19:12:09.080+01:00,2015-10-18T00:02:18Z,95212,952.12,2435,24.35,284,0.284,28.4,2574,25.74,0,0.0,0,0.0,-17000,-17.0,0,,,,,,,,,True,"XQ,+095212,+2435,+0284,+2574,2015/10/18,00:02:18,+0000000000,+0000000000,-00017000,00",58 51 2c 2b 30 39 35 32 31 32 2c 2b 32 34 33 35 2c 2b 30 32 38 34 2c 2b 32 35 37 34 2c 32 30 31 35 2f 31 30 2f 31 38 2c 30 30 3a 30 32 3a 31 38 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2d 30 30 30 31 37 30 30 30 2c 30 30
2026-08-26T19:12:10.072+01:00,2015-10-18T00:02:19Z,95212,952.12,2434,24.34,284,0.284,28.4,2573,25.73,0,0.0,0,0.0,-17000,-17.0,0,,,,,,,,,True,"XQ,+095212,+2434,+0284,+2573,2015/10/18,00:02:19,+0000000000,+0000000000,-00017000,00",58 51 2c 2b 30 39 35 32 31 32 2c 2b 32 34 33 34 2c 2b 30 32 38 34 2c 2b 32 35 37 33 2c 32 30 31 35 2f 31 30 2f 31 38 2c 30 30 3a 30 32 3a 31 39 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2d 30 30 30 31 37 30 30 30 2c 30 30
2026-08-26T19:12:11.080+01:00,2015-10-18T00:02:20Z,95210,952.1,2433,24.33,284,0.284,28.4,2574,25.74,0,0.0,0,0.0,-17000,-17.0,0,,,,,,,,,True,"XQ,+095210,+2433,+0284,+2574,2015/10/18,00:02:20,+0000000000,+0000000000,-00017000,00",58 51 2c 2b 30 39 35 32 31 30 2c 2b 32 34 33 33 2c 2b 30 32 38 34 2c 2b 32 35 37 34 2c 32 30 31 35 2f 31 30 2f 31 38 2c 30 30 3a 30 32 3a 32 30 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2d 30 30 30 31 37 30 30 30 2c 30 30
2026-08-26T19:12:12.072+01:00,2015-10-18T00:02:21Z,95207,952.07,2434,24.34,285,0.285,28.499999999999996,2573,25.73,0,0.0,0,0.0,-17000,-17.0,0,,,,,,,,,True,"XQ,+095207,+2434,+0285,+2573,2015/10/18,00:02:21,+0000000000,+0000000000,-00017000,00",58 51 2c 2b 30 39 35 32 30 37 2c 2b 32 34 33 34 2c 2b 30 32 38 35 2c 2b 32 35 37 33 2c 32 30 31 35 2f 31 30 2f 31 38 2c 30 30 3a 30 32 3a 32 31 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2d 30 30 30 31 37 30 30 30 2c 30 30
2026-08-26T19:12:13.079+01:00,2015-10-18T00:02:22Z,95211,952.11,2433,24.33,285,0.285,28.499999999999996,2573,25.73,0,0.0,0,0.0,-17000,-17.0,0,,,,,,,,,True,"XQ,+095211,+2433,+0285,+2573,2015/10/18,00:02:22,+0000000000,+0000000000,-00017000,00",58 51 2c 2b 30 39 35 32 31 31 2c 2b 32 34 33 33 2c 2b 30 32 38 35 2c 2b 32 35 37 33 2c 32 30 31 35 2f 31 30 2f 31 38 2c 30 30 3a 30 32 3a 32 32 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2d 30 30 30 31 37 30 30 30 2c 30 30
2026-08-26T19:12:14.072+01:00,2015-10-18T00:02:23Z,95211,952.11,2434,24.34,284,0.284,28.4,2571,25.71,0,0.0,0,0.0,-17000,-17.0,0,,,,,,,,,True,"XQ,+095211,+2434,+0284,+2571,2015/10/18,00:02:23,+0000000000,+0000000000,-00017000,00",58 51 2c 2b 30 39 35 32 31 31 2c 2b 32 34 33 34 2c 2b 30 32 38 34 2c 2b 32 35 37 31 2c 32 30 31 35 2f 31 30 2f 31 38 2c 30 30 3a 30 32 3a 32 33 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2d 30 30 30 31 37 30 30 30 2c 30 30
