host_timestamp,sensor_datetime_utc,pressure_raw_pa,pressure_hpa,temperature_raw,temperature_c,humidity_raw,relative_humidity_ratio,relative_humidity_pct,humidity_temperature_raw,humidity_temperature_c,longitude_raw,longitude_deg,latitude_raw,latitude_deg,altitude_raw_mm,altitude_m,satellites,adc_1,adc_2,adc_3,adc_4,adc_5,adc_6,adc_7,adc_8,parse_ok,raw_data,raw_hex
2026-08-26T18:56:21.765+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,False,\x00,00
2026-08-26T18:56:22.536+01:00,2015-10-18T01:44:20Z,95204,952.04,2447,24.47,279,0.279,27.900000000000002,2609,26.09,0,0.0,0,0.0,-17000,-17.0,0,,,,,,,,,True,"XQ,+095204,+2447,+0279,+2609,2015/10/18,01:44:20,+0000000000,+0000000000,-00017000,00",58 51 2c 2b 30 39 35 32 30 34 2c 2b 32 34 34 37 2c 2b 30 32 37 39 2c 2b 32 36 30 39 2c 32 30 31 35 2f 31 30 2f 31 38 2c 30 31 3a 34 34 3a 32 30 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2d 30 30 30 31 37 30 30 30 2c 30 30
2026-08-26T18:56:23.539+01:00,2015-10-18T01:44:21Z,95210,952.1,2449,24.49,279,0.279,27.900000000000002,2607,26.07,0,0.0,0,0.0,-17000,-17.0,0,,,,,,,,,True,"XQ,+095210,+2449,+0279,+2607,2015/10/18,01:44:21,+0000000000,+0000000000,-00017000,00",58 51 2c 2b 30 39 35 32 31 30 2c 2b 32 34 34 39 2c 2b 30 32 37 39 2c 2b 32 36 30 37 2c 32 30 31 35 2f 31 30 2f 31 38 2c 30 31 3a 34 34 3a 32 31 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2d 30 30 30 31 37 30 30 30 2c 30 30
2026-08-26T18:56:24.532+01:00,2015-10-18T01:44:22Z,95209,952.09,2448,24.48,279,0.279,27.900000000000002,2607,26.07,0,0.0,0,0.0,-17000,-17.0,0,,,,,,,,,True,"XQ,+095209,+2448,+0279,+2607,2015/10/18,01:44:22,+0000000000,+0000000000,-00017000,00",58 51 2c 2b 30 39 35 32 30 39 2c 2b 32 34 34 38 2c 2b 30 32 37 39 2c 2b 32 36 30 37 2c 32 30 31 35 2f 31 30 2f 31 38 2c 30 31 3a 34 34 3a 32 32 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2d 30 30 30 31 37 30 30 30 2c 30 30
2026-08-26T18:56:25.538+01:00,2015-10-18T01:44:23Z,95203,952.03,2449,24.49,280,0.28,28.000000000000004,2609,26.09,0,0.0,0,0.0,-17000,-17.0,0,,,,,,,,,True,"XQ,+095203,+2449,+0280,+2609,2015/10/18,01:44:23,+0000000000,+0000000000,-00017000,00",58 51 2c 2b 30 39 35 32 30 33 2c 2b 32 34 34 39 2c 2b 30 32 38 30 2c 2b 32 36 30 39 2c 32 30 31 35 2f 31 30 2f 31 38 2c 30 31 3a 34 34 3a 32 33 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2b 30 30 30 30 30 30 30 30 30 30 2c 2d 30 30 30 31 37 30 30 30 2c 30 30
